"run","case","pass","iteration","frame","enabled","cpuBlocks","gpuBlocks","gpuNanoseconds"
"gpu-editor-v2","profile-small30","header","26","214","True","1","1","264192"
"gpu-editor-v2","profile-small30","header","27","215","True","1","1","263168"
"gpu-editor-v2","profile-small30","header","28","216","True","1","1","262144"
"gpu-editor-v2","profile-small30","header","29","217","True","1","1","262144"
"gpu-editor-v2","profile-small30","header","30","218","True","1","1","263168"
"gpu-editor-v2","profile-small30","header","31","219","True","1","1","263168"
"gpu-editor-v2","profile-small30","header","32","220","True","1","1","262144"
"gpu-editor-v2","profile-small30","header","33","221","True","1","1","262144"
"gpu-editor-v2","profile-small30","header","34","222","True","1","1","264192"
"gpu-editor-v2","profile-small30","header","35","223","True","1","1","263168"
"gpu-editor-v2","profile-small30","header","36","224","True","1","1","262144"
"gpu-editor-v2","profile-small30","header","37","225","True","1","1","264192"
"gpu-editor-v2","profile-small30","header","38","226","True","1","1","262144"
"gpu-editor-v2","profile-small30","header","39","227","True","1","1","263168"
"gpu-editor-v2","profile-small30","payload-with-header","0","228","True","1","0","0"
"gpu-editor-v2","profile-small30","payload-with-header","1","229","True","1","0","0"
"gpu-editor-v2","profile-small30","payload-with-header","2","230","True","1","1","261120"
"gpu-editor-v2","profile-small30","payload-with-header","3","231","True","1","1","260096"
"gpu-editor-v2","profile-small30","payload-with-header","4","232","True","1","1","257024"
"gpu-editor-v2","profile-small30","payload-with-header","5","233","True","1","1","259072"
"gpu-editor-v2","profile-small30","payload-with-header","6","234","True","1","1","259072"
"gpu-editor-v2","profile-small30","payload-with-header","7","235","True","1","1","264192"
"gpu-editor-v2","profile-small30","payload-with-header","8","236","True","1","1","260096"
"gpu-editor-v2","profile-small30","payload-with-header","9","237","True","1","1","258048"
"gpu-editor-v2","profile-small30","payload-with-header","10","238","True","1","1","261120"
"gpu-editor-v2","profile-small30","payload-with-header","11","239","True","1","1","260096"
"gpu-editor-v2","profile-small30","payload-with-header","12","240","True","1","1","261120"
"gpu-editor-v2","profile-small30","payload-with-header","13","241","True","1","1","260096"
"gpu-editor-v2","profile-small30","payload-with-header","14","242","True","1","1","261120"
"gpu-editor-v2","profile-small30","payload-with-header","15","243","True","1","1","260096"
"gpu-editor-v2","profile-small30","payload-with-header","16","244","True","1","1","260096"
"gpu-editor-v2","profile-small30","payload-with-header","17","245","True","1","1","264192"
"gpu-editor-v2","profile-small30","payload-with-header","18","246","True","1","1","258048"
"gpu-editor-v2","profile-small30","payload-with-header","19","247","True","1","1","261120"
"gpu-editor-v2","profile-small30","payload-with-header","20","248","True","1","1","261120"
"gpu-editor-v2","profile-small30","payload-with-header","21","249","True","1","1","260096"
"gpu-editor-v2","profile-small30","payload-with-header","22","250","True","1","1","261120"
"gpu-editor-v2","profile-small30","payload-with-header","23","251","True","1","1","260096"
"gpu-editor-v2","profile-small30","payload-with-header","24","252","True","1","1","261120"
"gpu-editor-v2","profile-small30","payload-with-header","25","253","True","1","1","260096"
"gpu-editor-v2","profile-small30","payload-with-header","26","254","True","1","1","261120"
"gpu-editor-v2","profile-small30","payload-with-header","27","255","True","1","1","260096"
"gpu-editor-v2","profile-small30","payload-with-header","28","256","True","1","1","261120"
"gpu-editor-v2","profile-small30","payload-with-header","29","257","True","1","1","260096"
"gpu-editor-v2","profile-small30","payload-with-header","30","258","True","1","1","260096"
"gpu-editor-v2","profile-small30","payload-with-header","31","259","True","1","1","260096"
"gpu-editor-v2","profile-small30","payload-with-header","32","260","True","1","1","260096"
"gpu-editor-v2","profile-small30","payload-with-header","33","261","True","1","1","260096"
"gpu-editor-v2","profile-small30","payload-with-header","34","262","True","1","1","259072"
"gpu-editor-v2","profile-small30","payload-with-header","35","263","True","1","1","260096"
"gpu-editor-v2","profile-small30","payload-with-header","36","264","True","1","1","260096"
"gpu-editor-v2","profile-small30","payload-with-header","37","265","True","1","1","261120"
"gpu-editor-v2","profile-small30","payload-with-header","38","266","True","1","1","261120"
"gpu-editor-v2","profile-small30","payload-with-header","39","267","True","1","1","261120"
"gpu-editor-v2","profile-small30","decoder-total","0","268","True","1","0","0"
"gpu-editor-v2","profile-small30","decoder-total","1","269","True","1","0","0"
"gpu-editor-v2","profile-small30","decoder-total","2","270","True","1","1","8560640"
"gpu-editor-v2","profile-small30","decoder-total","3","271","True","1","1","8557568"
"gpu-editor-v2","profile-small30","decoder-total","4","272","True","1","1","8568832"
"gpu-editor-v2","profile-small30","decoder-total","5","273","True","1","1","8564736"
"gpu-editor-v2","profile-small30","decoder-total","6","274","True","1","1","8564736"
"gpu-editor-v2","profile-small30","decoder-total","7","275","True","1","1","8556544"
"gpu-editor-v2","profile-small30","decoder-total","8","276","True","1","1","8564736"
"gpu-editor-v2","profile-small30","decoder-total","9","277","True","1","1","8552448"
"gpu-editor-v2","profile-small30","decoder-total","10","278","True","1","1","8569856"
"gpu-editor-v2","profile-small30","decoder-total","11","279","True","1","1","8550400"
"gpu-editor-v2","profile-small30","decoder-total","12","280","True","1","1","7391232"
"gpu-editor-v2","profile-small30","decoder-total","13","281","True","1","1","6118400"
"gpu-editor-v2","profile-small30","decoder-total","14","282","True","1","1","6116352"
"gpu-editor-v2","profile-small30","decoder-total","15","283","True","1","1","6116352"
"gpu-editor-v2","profile-small30","decoder-total","16","284","True","1","1","6115328"
"gpu-editor-v2","profile-small30","decoder-total","17","285","True","1","1","6119424"
"gpu-editor-v2","profile-small30","decoder-total","18","286","True","1","1","6122496"
"gpu-editor-v2","profile-small30","decoder-total","19","287","True","1","1","6117376"
"gpu-editor-v2","profile-small30","decoder-total","20","288","True","1","1","6118400"
"gpu-editor-v2","profile-small30","decoder-total","21","289","True","1","1","6125568"
"gpu-editor-v2","profile-small30","decoder-total","22","290","True","1","1","6118400"
"gpu-editor-v2","profile-small30","decoder-total","23","291","True","1","1","6118400"
"gpu-editor-v2","profile-small30","decoder-total","24","292","True","1","1","6118400"
"gpu-editor-v2","profile-small30","decoder-total","25","293","True","1","1","6126592"
"gpu-editor-v2","profile-small30","decoder-total","26","294","True","1","1","6117376"
"gpu-editor-v2","profile-small30","decoder-total","27","295","True","1","1","6118400"
"gpu-editor-v2","profile-small30","decoder-total","28","296","True","1","1","6118400"
"gpu-editor-v2","profile-small30","decoder-total","29","297","True","1","1","6119424"
"gpu-editor-v2","profile-small30","decoder-total","30","298","True","1","1","6113280"
"gpu-editor-v2","profile-small30","decoder-total","31","299","True","1","1","6116352"
"gpu-editor-v2","profile-small30","decoder-total","32","300","True","1","1","6117376"
"gpu-editor-v2","profile-small30","decoder-total","33","301","True","1","1","6118400"
"gpu-editor-v2","profile-small30","decoder-total","34","302","True","1","1","6121472"
"gpu-editor-v2","profile-small30","decoder-total","35","303","True","1","1","6116352"
"gpu-editor-v2","profile-small30","decoder-total","36","304","True","1","1","5769216"
"gpu-editor-v2","profile-small30","decoder-total","37","305","True","1","1","3111936"
"gpu-editor-v2","profile-small30","decoder-total","38","306","True","1","1","3116800"
"gpu-editor-v2","profile-small30","decoder-total","39","307","True","1","1","3113984"
